ID,NOTA,Rango,Año,EA,EG,BT
6145,74.70,3,2023,0,0,0
6145,83.63,4,2023,0,0,0
6145,74.67,3,2023,0,0,0
2195,22.13,1,2021,0,0,0
6148,57.50,2,2021,0,0,0
6186,70.50,3,2021,0,0,0
6148,73.38,3,2021,0,0,0
6148,37.68,1,2021,0,0,0
6186,84.25,4,2021,0,0,0
2195,88.23,5,2021,0,0,0
6148,64.28,2,2022,0,0,0
6186,74.45,3,2022,0,0,0
2195,59.67,2,2022,0,0,0
6148,88.33,5,2022,0,0,0
6186,73.40,3,2022,0,0,0
6148,71.88,3,2022,0,0,0
2195,93.63,6,2022,0,0,0
6186,63.04,2,2022,0,0,0
6148,76.23,3,2022,0,0,0
6148,84.08,4,2022,0,0,0
2195,89.55,5,2022,0,0,0
2195,88.33,5,2022,0,0,0
6148,29.00,1,2022,0,0,0
6186,92.17,6,2022,0,0,0
6186,16.17,1,2022,0,0,0
6148,78.13,3,2022,0,0,0
6148,74.34,3,2022,0,0,0
6186,84.83,4,2022,0,0,0
2195,87.75,5,2022,0,0,0
2195,90.19,5,2022,0,0,0
6186,82.50,4,2022,0,0,0
6148,83.90,4,2022,0,0,0
2475,80.83,4,2023,0,0,0
2475,79.46,3,2023,0,0,0
2475,79.83,3,2023,0,0,0
2475,76.62,3,2023,0,0,0
2475,79.43,3,2023,0,0,0
2475,79.25,3,2023,0,0,0
2475,74.38,3,2023,0,0,0
2475,52.17,2,2023,0,0,0
2475,87.44,5,2023,0,0,0
2475,84.22,4,2023,0,0,0
6610,94.17,6,2023,0,0,0
2475,75.00,3,2023,0,0,0
2395,81.33,4,2023,0,0,0
6148,73.68,3,2023,0,0,0
6186,94.17,6,2023,0,0,0
2475,77.88,3,2023,0,0,0
6610,100.00,6,2023,0,0,0
6186,64.67,2,2023,0,0,0
6148,91.74,6,2023,0,0,0
2395,87.96,5,2023,0,0,0
2395,90.67,5,2023,0,0,0
6610,94.17,6,2023,0,0,0
6148,92.72,6,2023,0,0,0
6148,87.68,5,2023,0,0,0
2395,93.00,6,2023,0,0,0
6186,95.63,6,2023,0,0,0
6148,80.40,4,2023,0,0,0
6541,83.75,4,2023,0,0,0
6186,100.00,6,2023,0,0,0
2475,80.83,4,2023,0,0,0
2395,73.40,3,2023,0,0,0
6541,89.00,5,2023,0,0,0
2395,88.33,5,2023,0,0,0
6541,96.00,6,2023,0,0,0
6541,72.38,3,2023,0,0,0
2395,47.18,1,2023,0,1,0
2475,92.44,6,2023,0,0,0
2475,50.22,2,2023,0,0,0
6148,83.35,4,2023,0,0,0
6610,92.15,6,2023,0,0,0
6186,96.50,6,2023,0,0,0
6148,81.74,4,2023,0,0,0
6541,72.33,3,2023,0,0,0
2395,91.25,6,2023,0,0,0
6148,67.63,2,2023,0,0,0
6186,75.50,3,2023,0,0,0
2195,92.44,6,2022,0,0,0
6148,38.33,1,2022,0,0,0
6186,82.50,4,2022,0,0,0
6148,50.00,1,2022,0,0,0
6186,77.50,3,2022,0,0,0
2195,96.22,6,2022,0,0,0
6148,88.33,5,2022,0,0,0
6186,82.50,4,2022,0,0,0
6148,83.90,4,2022,0,0,0
2195,96.50,6,2022,0,0,0
6541,83.55,4,2022,0,0,0
6186,75.50,3,2022,0,0,0
6148,78.83,3,2022,0,0,0
6541,100.00,6,2022,0,0,0
2195,0.00,1,2022,0,0,0
6541,73.82,3,2022,0,0,0
2195,96.50,6,2022,0,0,0
6186,94.17,6,2022,0,0,0
6148,100.00,6,2022,0,0,0
6541,91.50,6,2022,0,0,0
2195,96.50,6,2022,0,0,0
6148,78.13,3,2022,0,0,0
6186,79.00,3,2022,0,0,0
2195,88.63,5,2022,0,0,0
6186,73.17,3,2022,0,0,0
6148,87.68,5,2022,0,0,0
2195,96.22,6,2022,0,0,0
2195,46.50,1,2022,0,0,0
6148,91.25,6,2022,0,0,0
6186,91.25,6,2022,0,0,0
2195,89.25,5,2022,0,0,0
2395,58.00,2,2022,0,0,0
6148,78.12,3,2022,0,0,0
6186,86.88,5,2022,0,0,0
6148,87.96,5,2022,0,0,0
6186,63.38,2,2022,0,0,0
2395,93.00,6,2022,0,0,0
6186,80.40,4,2022,0,0,0
6148,87.68,5,2022,0,0,0
6186,88.33,5,2022,0,0,0
2395,79.74,3,2022,0,0,0
6148,50.25,2,2022,0,0,0
6186,74.17,3,2022,0,0,0
2395,91.25,6,2022,0,0,0
6148,77.46,3,2022,0,0,0
6186,87.17,5,2022,0,0,0
6148,83.00,4,2022,0,0,0
6186,100.00,6,2022,0,0,0
2395,94.50,6,2022,0,0,0
6148,86.88,5,2022,0,0,0
6186,91.25,6,2022,0,0,0
6148,56.50,2,2023,0,0,0
2395,88.33,5,2023,0,0,0
6186,94.17,6,2023,0,0,0
6186,74.00,3,2023,0,0,0
2395,95.00,6,2023,0,0,0
6148,61.17,2,2023,0,0,0
6186,81.50,4,2023,0,0,0
2395,82.17,4,2023,0,0,0
6148,79.18,3,2023,0,0,0
6186,0.00,1,2023,0,0,0
2395,88.00,5,2023,0,0,0
6148,68.17,2,2023,0,0,0
6186,78.38,3,2023,0,0,0
2395,78.63,3,2023,0,0,0
6148,87.13,5,2023,0,0,0
6186,89.17,5,2023,0,0,0
2395,71.90,3,2023,0,0,0
6148,69.38,2,2023,0,0,0
2395,90.67,5,2023,0,0,0
6186,91.50,6,2023,0,0,0
6186,75.17,3,2023,0,0,0
6148,74.00,3,2023,0,0,0
2395,88.00,5,2023,0,0,0
6148,77.50,3,2023,0,0,0
6186,87.75,5,2023,0,0,0
2395,74.00,3,2023,0,0,0
6148,62.63,2,2023,0,0,0
6186,90.63,5,2023,0,0,0
2395,75.50,3,2023,0,0,0
6148,61.12,2,2023,0,0,0
6186,67.88,2,2023,0,0,0
6148,80.68,4,2023,0,0,0
2395,26.50,1,2023,0,0,0
6186,83.63,4,2023,0,0,0
6148,75.40,3,2023,0,0,0
6186,87.13,5,2023,0,0,0
6148,75.40,3,2023,0,0,0
6148,77.00,3,2023,0,0,0
2395,100.00,6,2023,0,0,0
2395,87.13,5,2023,0,0,0
6186,93.00,6,2023,0,0,0
2395,91.00,6,2023,0,0,0
2395,96.50,6,2023,0,0,0
6148,84.25,4,2023,0,0,0
6186,91.50,6,2023,0,0,0
2395,65.15,2,2022,0,0,0
2395,27.84,1,2022,0,0,0
2395,83.67,4,2022,0,0,0
5015,16.68,1,2022,0,0,0
5015,68.40,2,2022,0,0,0
2395,83.67,4,2022,0,0,0
5015,55.45,2,2022,0,0,0
2475,93.00,6,2022,0,0,0
2395,70.68,3,2022,0,0,0
5015,21.62,1,2022,0,0,0
2475,51.29,2,2022,0,0,0
2395,29.83,1,2022,0,0,0
2475,76.13,3,2022,0,0,0
5015,78.90,3,2022,0,0,0
5015,84.50,4,2022,0,0,0
2475,78.05,3,2022,0,0,0
2395,88.00,5,2022,0,0,0
2475,83.28,4,2022,0,0,0
2395,80.68,4,2022,0,0,0
2395,38.63,1,2022,0,0,0
2475,73.12,3,2022,0,0,0
2395,88.63,5,2022,0,0,0
2475,80.25,4,2022,0,0,0
2395,89.85,5,2022,0,0,0
2475,41.78,1,2022,0,0,0
2395,0.00,1,2022,0,0,0
2475,84.94,4,2022,0,0,0
2395,44.50,1,2022,0,0,0
2475,83.96,4,2022,0,0,0
2475,76.16,3,2022,0,0,0
2475,88.28,5,2022,0,0,0
5015,77.83,3,2022,0,0,0
5015,57.12,2,2022,0,0,0
2475,71.62,3,2022,0,0,0
2475,80.18,4,2022,0,0,0
5015,65.67,2,2022,0,0,0
5015,91.50,6,2022,0,0,0
2475,83.44,4,2022,0,0,0
2475,77.32,3,2022,0,0,0
5015,69.06,2,2022,0,0,0
2475,55.88,2,2023,0,0,0
5015,63.32,2,2023,0,0,0
5015,62.80,2,2023,0,0,0
2475,77.60,3,2023,0,0,0
5015,25.56,1,2023,0,0,0
5015,87.05,5,2023,0,0,0
2475,74.10,3,2023,0,0,0
5015,58.83,2,2023,0,0,0
5015,73.75,3,2023,0,0,0
5015,88.33,5,2023,0,0,0
5015,62.10,2,2023,0,0,0
5015,74.00,3,2023,0,0,0
5015,0.00,1,2023,0,0,0
5015,77.18,3,2023,0,0,0
5015,83.83,4,2023,0,0,0
5015,100.00,6,2023,0,0,0
5015,81.63,4,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,95.00,6,2023,0,0,0
6693,95.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,95.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6693,80.00,3,2023,0,0,0
6693,95.00,6,2023,0,0,0
6693,95.00,6,2023,0,0,0
6693,100.00,6,2023,0,0,0
6692,95.00,6,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,95.00,6,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,90.00,5,2023,0,0,0
6692,80.00,3,2023,0,0,0
6692,95.00,6,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,80.00,3,2023,0,0,0
6692,100.00,6,2023,0,0,0
6692,90.00,5,2023,0,0,0
6692,90.00,5,2023,0,0,0
5028,22.63,1,2021,0,0,0
5028,41.67,1,2021,0,0,0
5028,27.25,1,2021,0,0,0
5028,39.00,1,2021,0,0,0
5028,78.87,3,2022,0,0,0
5028,31.88,1,2022,0,0,0
5032,94.50,6,2022,0,0,1
5028,97.85,6,2022,0,0,0
5028,63.50,2,2022,0,0,0
5032,100.00,6,2022,0,0,1
5028,95.09,6,2022,0,0,0
5032,100.00,6,2022,0,0,1
5032,100.00,6,2022,0,0,1
5032,100.00,6,2022,0,0,1
5032,98.00,6,2022,0,0,1
2355,95.63,6,2023,0,0,0
2355,94.17,6,2023,0,0,0
6684,82.17,4,2023,0,0,0
6470,93.00,6,2023,0,0,0
6470,100.00,6,2023,0,0,0
5104,85.63,5,2023,0,0,0
2224,77.74,3,2022,0,0,0
2224,82.92,4,2022,0,0,0
2224,78.96,3,2022,0,0,0
2224,82.68,4,2022,0,0,0
2224,78.90,3,2022,0,0,0
2224,85.68,5,2022,0,0,0
2224,79.80,3,2022,0,0,0
5152,83.63,4,2023,0,0,0
5152,91.50,6,2023,0,0,0
5010,91.74,6,2023,0,0,0
5090,100.00,6,2022,0,0,0
5090,90.00,5,2022,0,0,0
5090,100.00,6,2022,0,0,0
5090,100.00,6,2022,0,0,0
5090,90.00,5,2022,0,0,0
5090,100.00,6,2022,0,0,0
5090,95.00,6,2022,0,0,0
5090,85.13,5,2022,0,0,0
5090,80.00,3,2022,0,0,0
5090,87.96,5,2022,0,0,0
5090,84.18,4,2022,0,0,0
5090,95.00,6,2022,0,0,0
5090,87.67,5,2023,0,0,0
5090,80.13,4,2023,0,0,0
5090,85.00,5,2023,0,0,0
5090,100.00,6,2023,0,0,0
6409,36.35,1,2022,0,0,0
6409,83.44,4,2022,0,0,0
6409,31.63,1,2022,0,0,0
6409,82.18,4,2022,0,0,0
6409,96.22,6,2022,0,0,0
6409,89.01,5,2022,0,0,0
6409,96.50,6,2022,0,0,0
6409,100.00,6,2022,0,0,0
6409,100.00,6,2022,0,0,0
6409,77.60,3,2022,0,0,0
2405,0.00,1,2022,0,0,0
2405,81.33,4,2022,0,0,0
2405,85.00,5,2022,0,0,0
2405,64.67,2,2023,0,0,0
2405,80.00,3,2023,0,0,0
2405,83.94,4,2023,0,0,0
2405,78.83,3,2023,0,0,0
2405,79.78,3,2023,0,0,0
2405,71.27,3,2023,0,0,0
2405,77.83,3,2023,0,0,0
2405,78.55,3,2023,0,0,0
2405,88.00,5,2023,0,0,0
5090,85.00,5,2023,0,0,0
2405,79.83,3,2023,0,0,0
5090,86.74,5,2023,0,0,0
2405,88.28,5,2023,0,0,0
2405,88.28,5,2023,0,0,0
2405,90.00,5,2023,0,0,0
2405,91.78,6,2023,0,0,0
2405,68.17,2,2023,0,0,0
2405,50.55,2,2023,0,1,0
2405,90.00,5,2023,0,0,0
2405,0.00,1,2023,0,1,0
2405,95.00,6,2023,0,0,0
2223,76.50,3,2021,0,0,0
6409,69.10,2,2022,0,0,0
6409,65.83,2,2022,0,0,0
6409,84.78,4,2022,0,0,0
6409,68.54,2,2022,0,0,0
6409,94.22,6,2022,0,0,0
6409,83.28,4,2022,0,0,0
2223,90.00,5,2022,0,0,0
2405,90.00,5,2022,0,0,0
6409,37.88,1,2022,0,0,0
6409,73.12,3,2022,0,0,0
2405,85.00,5,2022,0,0,0
2223,90.00,5,2022,0,0,0
2223,85.00,5,2022,0,0,0
2405,90.00,5,2022,0,0,0
2405,90.00,5,2022,0,0,0
5049,90.00,5,2022,0,0,0
5049,90.00,5,2022,0,0,0
5049,90.00,5,2022,0,0,0
5049,95.00,6,2022,0,0,0
5049,100.00,6,2022,0,0,0
5049,91.25,6,2023,0,0,0
5049,95.00,6,2023,0,0,0
5049,90.00,5,2023,0,0,0
5049,95.00,6,2023,0,0,0
5049,80.00,3,2023,0,0,0
5049,80.00,3,2023,0,0,0
5049,90.00,5,2023,0,0,0
5049,95.00,6,2023,0,0,0
5049,100.00,6,2023,0,0,0
5049,90.00,5,2023,0,0,0
5049,100.00,6,2023,0,0,0
5049,95.00,6,2023,0,0,0
5049,100.00,6,2023,0,0,0
5049,54.50,2,2022,0,0,0
5049,87.17,5,2022,0,0,0
5049,71.75,3,2022,0,0,0
5049,80.50,4,2022,0,0,0
5049,81.63,4,2022,0,0,0
5049,75.88,3,2022,0,0,0
5049,78.00,3,2022,0,0,0
5049,90.63,5,2023,0,0,0
5049,88.33,5,2023,0,0,0
5049,0.00,1,2023,0,0,0
5049,82.75,4,2023,0,0,0
5049,70.50,3,2023,0,0,0
5049,79.00,3,2023,0,0,0
5049,70.25,3,2023,0,0,0
5049,100.00,6,2023,0,0,0
5049,100.00,6,2023,0,0,0
6621,89.50,5,2022,0,0,0
2485,79.00,3,2022,0,0,1
2489,0.00,1,2022,0,0,0
2489,93.00,6,2022,0,0,0
2489,95.63,6,2022,0,0,0
6605,78.33,3,2022,0,0,1
6621,71.55,3,2022,0,0,0
6604,100.00,6,2022,0,0,0
2489,0.00,1,2022,0,0,0
6621,91.74,6,2022,0,0,0
6604,84.25,4,2022,0,0,0
2503,74.10,3,2022,0,0,0
2503,85.00,5,2022,0,0,0
2503,93.00,6,2022,0,0,0
2503,0.00,1,2022,0,0,0
2503,89.22,5,2022,0,0,0
2503,85.44,5,2022,0,0,0
2503,96.50,6,2022,0,0,0
6841,73.54,3,2023,0,0,0
6842,94.17,6,2023,0,0,0
6844,100.00,6,2023,0,0,0
6843,100.00,6,2023,0,0,0
6842,80.68,4,2023,0,0,0
6841,96.50,6,2023,0,0,0
6844,74.63,3,2023,0,0,0
6844,63.50,2,2023,0,0,0
6841,91.74,6,2023,0,0,0
6843,0.00,1,2023,0,0,0
6842,85.96,5,2023,0,0,0
6843,64.40,2,2023,0,0,0
6842,88.63,5,2023,0,0,0
6843,67.84,2,2023,0,0,0
6842,94.17,6,2023,0,0,0
6842,90.67,5,2023,0,0,0
6843,85.00,5,2023,0,0,0
6842,85.33,5,2023,0,0,0
6843,89.00,5,2023,0,0,0
6842,96.50,6,2023,0,0,0
6843,95.00,6,2023,0,0,0
6842,66.25,2,2023,0,0,0
6843,85.00,5,2023,0,0,0
8085,87.17,5,2023,0,0,1
8142,47.80,1,2023,0,0,1
6842,83.67,4,2023,0,0,0
6843,100.00,6,2023,0,0,0
6843,64.12,2,2023,0,0,0
6843,87.85,5,2023,0,0,0
6842,96.08,6,2023,0,0,0
6842,83.32,4,2023,0,0,0
6843,64.12,2,2023,0,0,0
6843,89.16,5,2023,0,0,0
6842,90.67,5,2023,0,0,0
2486,84.94,4,2022,0,0,0
2486,100.00,6,2022,0,0,0
2503,0.00,1,2022,0,0,0
2503,71.67,3,2022,0,0,0
2486,95.00,6,2022,0,0,0
2503,87.75,5,2022,0,0,0
2486,91.46,6,2022,0,0,0
6660,87.68,5,2022,0,0,0
6848,87.75,5,2023,0,0,0
6848,89.85,5,2023,0,0,0
6848,46.38,1,2023,0,0,0
6849,77.63,3,2023,0,0,0
6849,64.33,2,2023,0,0,0
6849,87.96,5,2023,0,0,0
6849,100.00,6,2023,0,0,0
6849,85.00,5,2023,0,0,0
8089,71.17,3,2023,0,0,0
6849,90.00,5,2023,0,0,0
6849,94.50,6,2023,0,0,0
6849,0.00,1,2023,1,0,0
8089,93.00,6,2023,0,0,0
8089,82.22,4,2023,0,0,0
8139,89.50,5,2023,0,0,0
6849,100.00,6,2023,0,0,0
8089,89.50,5,2023,0,0,0
8139,0.00,1,2023,1,0,0
6087,95.63,6,2021,0,0,0
6087,94.00,6,2021,0,0,0
6087,67.67,2,2022,0,0,0
6087,82.88,4,2022,0,0,0
6087,91.24,6,2022,0,0,0
6087,96.50,6,2022,0,0,0
6087,0.00,1,2022,0,0,0
6087,100.00,6,2022,0,0,0
6087,96.00,6,2022,0,0,0
6087,96.00,6,2022,0,0,0
6087,96.00,6,2022,0,0,0
6087,96.00,6,2022,0,0,0
8139,83.67,4,2023,0,0,0
8096,81.28,4,2023,0,0,0
8092,79.02,3,2023,0,0,0
8101,87.50,5,2023,0,0,0
8090,73.83,3,2023,0,0,0
8090,83.67,4,2023,0,0,0
8090,90.67,5,2023,0,0,0
8139,87.17,5,2023,0,0,0
8096,93.00,6,2023,0,0,0
8092,75.50,3,2023,0,0,0
8101,96.00,6,2023,0,0,0
8101,90.17,5,2023,0,0,0
8096,96.50,6,2023,0,0,0
8092,64.88,2,2023,0,0,0
8096,96.50,6,2023,0,0,0
8101,87.17,5,2023,0,0,0
8090,90.67,5,2023,0,0,0
8092,100.00,6,2023,0,0,0
6087,94.00,6,2022,0,0,0
6087,92.50,6,2022,0,0,0
6087,87.96,5,2022,0,0,0
6087,91.46,6,2022,0,0,0
6087,92.50,6,2022,0,0,0
6087,33.25,1,2022,0,0,0
6087,96.00,6,2022,0,0,0
6087,90.17,5,2022,0,0,0
6087,96.00,6,2022,0,0,0
6087,0.00,1,2022,0,0,0
6617,87.13,5,2022,0,0,0
6617,79.00,3,2022,0,0,0
6087,92.50,6,2022,0,0,0
2252,84.88,4,2022,0,0,0
2252,96.50,6,2022,0,0,0
2252,91.74,6,2022,0,0,0
2252,94.50,6,2022,0,0,0
2252,95.63,6,2022,0,0,0
2252,44.88,1,2022,0,0,0
2252,98.00,6,2022,0,0,0
2252,95.63,6,2022,0,0,0
2252,93.00,6,2022,0,0,0
2252,100.00,6,2022,0,0,0
2252,95.63,6,2022,0,0,0
2252,100.00,6,2022,0,0,0
2252,100.00,6,2022,0,0,0
2252,100.00,6,2022,0,0,0
2252,90.67,5,2022,0,0,0
2252,96.50,6,2022,0,0,0
2252,100.00,6,2022,0,0,0
2252,96.22,6,2023,0,0,0
2252,87.75,5,2023,0,0,0
2252,96.08,6,2023,0,0,0
2252,98.00,6,2023,0,0,0
2252,91.46,6,2023,0,0,0
2252,84.22,4,2023,0,0,0
2252,95.00,6,2023,0,0,0
2252,100.00,6,2023,0,0,0
2252,94.17,6,2023,0,0,0
2252,91.78,6,2023,0,0,0
2252,74.00,3,2023,0,0,0
2252,100.00,6,2023,0,0,0
2252,95.28,6,2023,0,0,0
2252,94.17,6,2023,0,0,0
2252,90.67,5,2023,0,0,0
6072,88.20,5,2021,0,0,0
6072,93.61,6,2021,0,0,0
6072,0.00,1,2021,0,0,0
6072,44.68,1,2022,0,0,0
6072,86.35,5,2022,0,0,0
6072,88.94,5,2022,0,0,0
6072,0.00,1,2022,0,0,0
6072,82.67,4,2022,0,0,0
6072,0.00,1,2022,0,0,0
6072,87.24,5,2022,0,0,0
6072,0.00,1,2022,0,0,0
6072,100.00,6,2022,0,0,0
6072,83.55,4,2022,0,0,0
6072,79.75,3,2022,0,0,0
6072,45.50,1,2022,0,0,0
6072,88.24,5,2022,0,0,0
6072,78.16,3,2023,0,0,0
6072,75.40,3,2023,0,0,0
6072,96.50,6,2023,0,0,0
6072,80.13,4,2023,0,0,0
6072,71.90,3,2023,0,0,0
6072,82.17,4,2023,0,0,0
6072,76.33,3,2023,0,0,0
6072,87.68,5,2023,0,0,0
6072,75.88,3,2023,0,0,0
6072,94.66,6,2023,0,0,0
6072,81.63,4,2023,0,0,0
6072,0.00,1,2023,0,0,0
6072,78.40,3,2023,0,0,0
6072,72.25,3,2023,0,0,0
5089,27.12,1,2021,0,0,0
5030,29.83,1,2021,0,0,0
2139,52.25,2,2021,0,0,0
5001,28.38,1,2021,0,0,0
6093,32.90,1,2021,0,0,0
5001,48.90,1,2021,0,0,0
2139,22.17,1,2021,0,0,0
5030,79.88,3,2021,0,0,0
6093,30.13,1,2021,0,0,0
2139,58.86,2,2021,0,0,0
5173,80.21,4,2021,0,0,0
6093,32.00,1,2021,0,0,0
5030,75.50,3,2021,0,0,0
5190,82.83,4,2021,0,0,0
5001,85.61,5,2021,0,0,0
5143,70.00,2,2021,0,0,0
2196,0.00,1,2021,0,0,0
6093,72.75,3,2022,0,0,0
2139,80.93,4,2022,0,0,0
5030,88.50,5,2022,0,0,0
5143,82.82,4,2022,0,0,0
5173,42.25,1,2022,0,0,0
5001,75.50,3,2022,0,0,0
2196,50.06,2,2022,0,0,0
6093,37.44,1,2022,0,0,0
5030,61.59,2,2022,0,0,0
2139,79.77,3,2022,0,0,0
2196,75.25,3,2022,0,0,0
5173,78.38,3,2022,0,0,0
5001,81.38,4,2022,0,0,0
5143,92.16,6,2022,0,0,0
5190,36.13,1,2022,0,0,0
5190,85.67,5,2022,0,0,0
5001,94.47,6,2022,0,0,0
2196,54.02,2,2022,0,0,0
5143,86.88,5,2022,0,0,0
5173,89.80,5,2022,0,0,0
2139,58.99,2,2022,0,0,0
6093,64.82,2,2022,0,0,0
5030,89.21,5,2022,0,0,0
6416,26.17,1,2022,0,0,0
5143,42.18,1,2022,0,0,0
5101,45.12,1,2022,0,0,0
5190,76.67,3,2022,0,0,0
2196,80.75,4,2022,0,0,0
5001,96.50,6,2022,0,0,0
5173,100.00,6,2022,0,0,0
2433,32.50,1,2022,0,0,0
2139,35.72,1,2022,0,0,0
2448,79.18,3,2022,0,0,0
6093,87.13,5,2022,0,0,0
5100,95.24,6,2022,0,0,0
5030,98.00,6,2022,0,0,0
5190,76.67,3,2022,0,0,0
5001,92.13,6,2022,0,0,0
2196,90.72,5,2022,0,0,0
5143,79.18,3,2022,0,0,0
5173,83.16,4,2022,0,0,0
2448,0.00,1,2022,0,0,0
6093,35.25,1,2022,0,0,0
5100,40.44,1,2022,0,0,0
6416,76.33,3,2022,0,0,0
5030,79.00,3,2022,0,0,0
2433,91.25,6,2022,0,0,0
2448,0.00,1,2022,0,0,0
6416,20.56,1,2022,0,0,0
6093,0.00,1,2022,0,0,0
5030,41.25,1,2022,0,0,0
2433,86.92,5,2022,0,0,0
5100,95.25,6,2022,0,0,0
2196,83.44,4,2022,0,0,0
5143,91.25,6,2022,0,0,0
5101,95.24,6,2022,0,0,0
5173,72.60,3,2022,0,0,0
5001,84.25,4,2022,0,0,0
5190,100.00,6,2022,0,0,0
4643,91.50,6,2022,0,0,0
5190,94.17,6,2022,0,0,0
5173,96.22,6,2022,0,0,0
6416,0.00,1,2022,0,0,0
5101,39.46,1,2022,0,0,0
6093,83.90,4,2022,0,0,0
5143,90.42,5,2022,0,0,0
2433,93.00,6,2022,0,0,0
5100,95.24,6,2022,0,0,0
2448,95.28,6,2022,0,0,0
6416,0.00,1,2022,0,0,0
2448,90.55,5,2022,0,0,0
2476,0.00,1,2022,0,0,1
2477,69.10,2,2022,0,0,1
6416,77.50,3,2022,0,0,0
2448,94.17,6,2022,0,0,0
6093,86.74,5,2022,0,0,0
2433,86.33,5,2022,0,0,0
5100,100.00,6,2022,0,0,0
5173,31.38,1,2022,0,0,0
5143,80.50,4,2022,0,0,0
5101,92.72,6,2022,0,0,0
5190,100.00,6,2022,0,0,0
6416,73.16,3,2022,0,0,0
2448,96.50,6,2022,0,0,0
6093,73.82,3,2022,0,0,0
5143,84.83,4,2022,0,0,0
5101,96.22,6,2022,0,0,0
5100,44.39,1,2022,0,0,0
5173,83.36,4,2022,0,0,0
2433,100.00,6,2022,0,0,0
5190,86.88,5,2022,0,0,0
6201,20.00,1,2022,0,0,0
2368,34.88,1,2022,0,0,0
6416,37.17,1,2022,0,0,0
6502,44.00,1,2022,0,0,0
2448,78.81,3,2022,0,0,0
6093,39.25,1,2022,0,0,0
5100,93.35,6,2022,0,0,0
2433,86.25,5,2022,0,0,0
2342,65.95,2,2022,0,0,0
2471,79.18,3,2022,0,0,0
5173,85.55,5,2022,0,0,0
5190,91.78,6,2022,0,0,0
5101,94.22,6,2022,0,0,0
5143,100.00,6,2022,0,0,0
2493,84.18,4,2022,0,0,0
6502,88.33,5,2022,0,0,0
6416,0.00,1,2022,0,0,0
6201,82.57,4,2022,0,0,0
2368,95.00,6,2022,0,0,0
5190,0.00,1,2022,0,0,0
2342,74.18,3,2022,0,0,0
2493,81.66,4,2022,0,0,0
5100,88.66,5,2022,0,0,0
2471,88.70,5,2022,0,0,0
6093,92.13,6,2022,0,0,0
2448,93.35,6,2022,0,0,0
2433,96.50,6,2022,0,0,0
5173,96.22,6,2022,0,0,0
5101,100.00,6,2022,0,0,0
5143,100.00,6,2022,0,0,0
2471,79.18,3,2022,0,0,0
5190,82.33,4,2022,0,0,0
2493,87.96,5,2022,0,0,0
6502,92.72,6,2022,0,0,0
6201,85.44,5,2022,0,0,0
2448,93.70,6,2022,0,0,0
5173,95.24,6,2022,0,0,0
6416,96.22,6,2022,0,0,0
2368,96.50,6,2022,0,0,0
5143,96.50,6,2022,0,0,0
2433,92.13,6,2022,0,0,0
5101,95.24,6,2022,0,0,0
5100,98.00,6,2022,0,0,0
6093,88.24,5,2022,0,0,0
6502,53.94,2,2022,0,0,0
2368,70.25,3,2022,0,0,0
5001,100.00,6,2022,0,0,0
6201,0.00,1,2022,0,0,0
6093,0.00,1,2022,0,0,0
6416,81.63,4,2022,0,0,0
2448,91.46,6,2022,0,0,0
2471,94.22,6,2022,0,0,0
5190,96.50,6,2022,0,0,0
2433,50.00,1,2022,0,0,0
5173,96.22,6,2022,0,0,0
5100,100.00,6,2022,0,0,0
5101,100.00,6,2022,0,0,0
2493,100.00,6,2022,0,0,0
5143,87.75,5,2022,0,0,0
5143,83.36,4,2022,0,0,0
6502,85.16,5,2022,0,0,0
2448,63.00,2,2022,0,0,0
6416,75.50,3,2022,0,0,0
6201,75.88,3,2022,0,0,0
6093,91.25,6,2022,0,0,0
2368,96.50,6,2022,0,0,0
5100,90.67,5,2022,0,0,0
2433,100.00,6,2022,0,0,0
5173,92.44,6,2022,0,0,0
5101,98.00,6,2022,0,0,0
2471,77.60,3,2022,0,0,0
5190,91.00,6,2022,0,0,0
2493,92.44,6,2022,0,0,0
6502,85.44,5,2022,0,0,0
6201,96.50,6,2022,0,0,0
6416,49.18,1,2022,0,0,0
2368,100.00,6,2022,0,0,0
2448,81.10,4,2022,0,0,0
6093,95.63,6,2022,0,0,0
5101,92.44,6,2022,0,0,0
2433,96.50,6,2022,0,0,0
5143,100.00,6,2022,0,0,0
2471,76.65,3,2022,0,0,0
5190,90.67,5,2022,0,0,0
5173,96.50,6,2022,0,0,0
2493,100.00,6,2022,0,0,0
2493,94.22,6,2022,0,0,0
5101,37.68,1,2022,0,0,0
5190,96.50,6,2022,0,0,0
2448,0.00,1,2022,0,0,0
6502,72.73,3,2022,0,0,0
6416,87.96,5,2022,0,0,0
6201,96.50,6,2022,0,0,0
